0,000001.SZ,20180928,11.05,1.229,1.89,8.182,7.9032,0.9114,1.7936,1.4299,761029.0923,18973122.6842
323,000001.SZ,20170609,9.15,0.4052,1.23,6.952,6.9129,0.8366,1.4586,1.3934,761028.1784,15479960.5307
324,000001.SZ,20170608,9.13,0.2264,0.64,6.9368,6.8978,0.8348,1.4554,1.3965,761028.1784,15446124.5514
325,000001.SZ,20170607,9.13,0.3817,0.96,6.9368,6.8978,0.8348,1.4554,1.3965,761028.1784,15446124.5514
326,000001.SZ,20170606,9.04,0.21,0.46,6.8685,6.8298,0.8266,1.441,1.4104,761028.1784,15293862.6445
327,000001.SZ,20170605,9.03,0.3748,0.65,6.8609,6.8222,0.8257,1.4394,1.412,761028.1784,15276944.6549
328,000001.SZ,20170602,9.17,0.4556,0.83,6.9672,6.928,0.8385,1.4618,1.3904,761028.1784,15513796.51
329,000001.SZ,20170601,9.19,0.3347,0.58,6.9824,6.9431,0.8403,1.4649,1.3874,761028.1784,15547632.4893
330,000001.SZ,20170531,9.2,0.6107,1.14,6.99,6.9507,0.8412,1.4665,1.3859,761028.1784,15564550.4789
331,000001.SZ,20170526,9.1,0.5292,1.14,6.9141,6.8751,0.8321,1.4506,1.4011,761028.1784,15395370.5824
332,000001.SZ,20170525,9.1,0.9585,3.2,6.9141,6.8751,0.8321,1.4506,1.4011,761028.1784,15395370.5824
333,000001.SZ,20170524,8.81,0.3147,1.1,6.6937,6.656,0.8056,1.4044,1.4472,761028.1784,14904748.8825
334,000001.SZ,20170523,8.79,0.4729,1.87,6.6785,6.6409,0.8037,1.4012,1.4505,761028.1784,14870912.9032
335,000001.SZ,20170522,8.68,0.4014,1.7,6.5949,6.5578,0.7937,1.3836,1.4689,761028.1784,14684815.0171
336,000001.SZ,20170519,8.69,0.1739,0.56,6.6025,6.5654,0.7946,1.3852,1.4672,761028.1784,14701733.0067
337,000001.SZ,20170518,8.73,0.1344,0.39,6.6329,6.5956,0.7982,1.3916,1.4605,761028.1784,14769404.9653
338,000001.SZ,20170517,8.77,0.2467,0.68,6.6633,6.6258,0.8019,1.398,1.4538,761028.1784,14837076.9239
339,000001.SZ,20170516,8.84,0.3102,0.92,6.7165,6.6787,0.8083,1.4091,1.4423,761028.1784,14955502.8515
340,000001.SZ,20170515,8.86,0.3172,0.97,6.7317,6.6938,0.8101,1.4123,1.4391,761028.1784,14989338.8308
341,000001.SZ,20170512,8.9,0.5426,1.85,6.7621,6.724,0.8138,1.4187,1.4326,761028.1784,15057010.7894
342,000001.SZ,20170511,8.7,0.2977,0.94,6.6101,6.5729,0.7955,1.3868,1.4655,761028.1784,14718650.9964
343,000001.SZ,20170510,8.67,0.3387,1.2,6.5873,6.5502,0.7928,1.382,1.4706,761028.1784,14667897.0274
344,000001.SZ,20170509,8.64,0.1916,0.68,6.5646,6.5276,0.79,1.3773,1.4757,761028.1784,14617143.0585
345,000001.SZ,20170508,8.57,0.272,1.05,6.5114,6.4747,0.7836,1.3661,1.4877,761028.1784,14498717.1309
346,000001.SZ,20170505,8.63,0.3687,1.59,6.557,6.52,0.7891,1.3757,1.4774,761028.1784,14600225.0688
347,000001.SZ,20170504,8.74,0.4117,2.11,6.6405,6.6031,0.7992,1.3932,1.4588,761028.1784,14786322.955
348,000001.SZ,20170503,8.91,0.1657,0.8,6.7697,6.7316,0.8147,1.4203,1.431,761028.1784,15073928.779
349,000001.SZ,20170502,8.94,0.1838,0.85,6.7925,6.7542,0.8174,1.4251,1.4262,761028.1784,15124682.748
350,000001.SZ,20170428,8.99,0.1693,0.77,6.8305,6.792,0.822,1.4331,1.4182,761028.1784,15209272.6962
351,000001.SZ,20170427,8.97,0.229,1.01,6.8153,6.7769,0.8202,1.4299,1.4214,761028.1784,15175436.7169
352,000001.SZ,20170426,8.99,0.2259,0.82,6.8305,6.792,0.822,1.4331,1.4182,761028.1784,15209272.6962
353,000001.SZ,20170425,9.0,0.2234,0.82,6.8381,6.7996,0.8229,1.4347,1.4167,761028.1784,15226190.6859
354,000001.SZ,20170424,8.93,0.2335,0.81,6.7849,6.7467,0.8165,1.4235,1.4278,761028.1784,15107764.7583
355,000001.SZ,20170421,8.97,0.1923,0.63,6.8153,6.8153,0.8452,1.4299,1.4214,761028.1784,15175436.7169
356,000001.SZ,20170420,8.92,0.2587,0.87,6.7773,6.7773,0.8405,1.4219,1.4294,761028.1784,15090846.7687
357,000001.SZ,20170419,8.91,0.4727,1.84,6.7697,6.7697,0.8396,1.4203,1.431,761028.1784,15073928.779
358,000001.SZ,20170418,9.05,0.1982,0.69,6.8761,6.8761,0.8528,1.4426,1.4088,761028.1784,15310780.6342
359,000001.SZ,20170417,9.1,0.3144,1.15,6.9141,6.9141,0.8575,1.4506,1.4011,761028.1784,15395370.5824
360,000001.SZ,20170414,9.08,0.2899,1.05,6.8989,6.8989,0.8556,1.4474,1.4042,761028.1784,15361534.6031
361,000001.SZ,20170413,9.12,0.2113,0.74,6.9293,6.9293,0.8594,1.4538,1.398,761028.1784,15429206.5617
362,000001.SZ,20170412,9.12,0.2691,0.92,6.9293,6.9293,0.8594,1.4538,1.398,761028.1784,15429206.5617
363,000001.SZ,20170411,9.15,0.362,1.23,6.952,6.952,0.8622,1.4586,1.3934,761028.1784,15479960.5307
364,000001.SZ,20170410,9.18,0.2372,0.72,6.9748,6.9748,0.865,1.4633,1.3889,761028.1784,15530714.4996
365,000001.SZ,20170407,9.2,0.3043,0.9,6.99,6.99,0.8669,1.4665,1.3859,761028.1784,15564550.4789
366,000001.SZ,20170406,9.2,0.2568,0.75,6.99,6.99,0.8669,1.4665,1.3859,761028.1784,15564550.4789
367,000001.SZ,20170405,9.21,0.295,0.74,6.9976,6.9976,0.8679,1.4681,1.3844,761028.1784,15581468.4686
368,000001.SZ,20170331,9.17,0.3742,0.91,6.9672,6.9672,0.8641,1.4618,1.3904,761028.1784,15513796.51
369,000001.SZ,20170330,9.08,0.4062,1.07,6.8989,6.8989,0.8556,1.4474,1.4042,761028.1784,15361534.6031
370,000001.SZ,20170329,9.11,0.3553,0.95,6.9217,6.9217,0.8584,1.4522,1.3996,761028.1784,15412288.5721
371,000001.SZ,20170328,9.12,0.2845,0.74,6.9293,6.9293,0.8594,1.4538,1.398,761028.1784,15429206.5617
372,000001.SZ,20170327,9.14,0.5822,1.65,6.9444,6.9444,0.8613,1.457,1.395,761028.1784,15463042.541
373,000001.SZ,20170324,9.19,0.4202,0.92,6.9824,6.9824,0.866,1.4649,1.3874,761028.1784,15547632.4893
374,000001.SZ,20170323,9.2,0.2563,0.53,6.99,6.99,0.8669,1.4665,1.3859,761028.1784,15564550.4789
375,000001.SZ,20170322,9.16,0.3346,0.7,6.9596,6.9596,0.8631,1.4602,1.3919,761028.1784,15496878.5203
376,000001.SZ,20170321,9.24,0.3278,0.71,7.0204,7.0204,0.8707,1.4729,1.3799,761028.1784,15632222.4375
377,000001.SZ,20170320,9.25,0.4226,0.96,7.028,7.028,0.8716,1.4745,1.3784,761028.1784,15649140.4272
378,000001.SZ,20170317,9.31,0.9361,3.14,7.0736,7.0736,0.8773,1.4841,1.3695,761028.1784,15750648.3651
379,000001.SZ,20170316,9.52,0.3759,1.4,7.476,7.1556,0.9169,1.6998,1.3393,761028.1784,16105926.1478
380,000001.SZ,20170315,9.48,0.3231,1.39,7.4446,7.1255,0.9131,1.6927,1.3449,761028.1784,16038254.1891
381,000001.SZ,20170314,9.44,0.2391,1.09,7.4132,7.0955,0.9092,1.6856,1.3506,761028.1784,15970582.2305
382,000001.SZ,20170313,9.44,0.3223,1.59,7.4132,7.0955,0.9092,1.6856,1.3506,761028.1784,15970582.2305
383,000001.SZ,20170310,9.4,0.2306,1.17,7.3817,7.0654,0.9054,1.6784,1.3564,761028.1784,15902910.2719
384,000001.SZ,20170309,9.38,0.2235,1.12,7.366,7.0504,0.9034,1.6748,1.3593,761028.1784,15869074.2926
385,000001.SZ,20170308,9.42,0.1445,0.68,7.3975,7.0804,0.9073,1.682,1.3535,761028.1784,15936746.2512
386,000001.SZ,20170307,9.45,0.1742,0.79,7.421,7.103,0.9102,1.6873,1.3492,761028.1784,15987500.2202
387,000001.SZ,20170306,9.45,0.2391,1.08,7.421,7.103,0.9102,1.6873,1.3492,761028.1784,15987500.2202
388,000001.SZ,20170303,9.4,0.2025,0.92,7.3817,7.0654,0.9054,1.6784,1.3564,761028.1784,15902910.2719
389,000001.SZ,20170302,9.43,0.2386,1.13,7.4053,7.0879,0.9082,1.6838,1.3521,761028.1784,15953664.2409
390,000001.SZ,20170301,9.49,0.2051,0.91,7.4524,7.133,0.914,1.6945,1.3435,761028.1784,16055172.1788
391,000001.SZ,20170228,9.48,0.2185,0.85,7.4446,7.1255,0.9131,1.6927,1.3449,761028.1784,16038254.1891
392,000001.SZ,20170227,9.43,0.2408,0.76,7.4053,7.0879,0.9082,1.6838,1.3521,761028.1784,15953664.2409
393,000001.SZ,20170224,9.5,0.1965,0.6,7.4603,7.1406,0.915,1.6963,1.3421,761028.1784,16072090.1685
394,000001.SZ,20170223,9.51,0.1982,0.59,7.4681,7.1481,0.9159,1.6981,1.3407,761028.1784,16089008.1581
395,000001.SZ,20170222,9.57,0.2737,0.74,7.5152,7.1932,0.9217,1.7088,1.3323,761028.1784,16190516.096
396,000001.SZ,20170221,9.57,0.3822,1.13,7.5152,7.1932,0.9217,1.7088,1.3323,761028.1784,16190516.096
397,000001.SZ,20170220,9.56,0.5312,1.73,7.5074,7.1857,0.9208,1.707,1.3337,761028.1784,16173598.1064
398,000001.SZ,20170217,9.39,0.2505,0.8,7.3739,7.0579,0.9044,1.6766,1.3578,761028.1784,15885992.2823
399,000001.SZ,20170216,9.46,0.243,0.8,7.4289,7.1105,0.9111,1.6891,1.3478,761028.1784,16004418.2098
400,000001.SZ,20170215,9.45,0.4472,1.73,7.421,7.103,0.9102,1.6873,1.3492,761028.1784,15987500.2202
401,000001.SZ,20170214,9.4,0.2142,0.82,7.3817,7.0654,0.9054,1.6784,1.3564,761028.1784,15902910.2719
402,000001.SZ,20170213,9.41,0.3773,1.52,7.3896,7.0729,0.9063,1.6802,1.3549,761028.1784,15919828.2616
403,000001.SZ,20170210,9.33,0.2853,1.25,7.3268,7.0128,0.8986,1.6659,1.3666,761028.1784,15784484.3444
404,000001.SZ,20170209,9.31,0.2027,0.85,7.3111,6.9977,0.8967,1.6623,1.3695,761028.1784,15750648.3651
405,000001.SZ,20170208,9.3,0.213,0.92,7.3032,6.9902,0.8957,1.6606,1.371,761028.1784,15733730.3754
406,000001.SZ,20170207,9.3,0.2346,0.98,7.3032,6.9902,0.8957,1.6606,1.371,761028.1784,15733730.3754
407,000001.SZ,20170206,9.31,0.3055,1.34,7.3111,6.9977,0.8967,1.6623,1.3695,761028.1784,15750648.3651
408,000001.SZ,20170203,9.26,0.1865,0.79,7.2718,6.9602,0.8919,1.6534,1.3769,761028.1784,15666058.4168
409,000001.SZ,20170126,9.33,0.2487,1.04,7.3268,7.0128,0.8986,1.6659,1.3666,761028.1784,15784484.3444
410,000001.SZ,20170125,9.26,0.1799,0.66,7.2718,6.9602,0.8919,1.6534,1.3769,761028.1784,15666058.4168
411,000001.SZ,20170124,9.27,0.278,0.99,7.2797,6.9677,0.8928,1.6552,1.3754,761028.1784,15682976.4065
412,000001.SZ,20170123,9.22,0.2484,0.8,7.2404,6.9301,0.888,1.6463,1.3829,761028.1784,15598386.4582
413,000001.SZ,20170120,9.22,0.2325,0.74,7.2404,6.9301,0.888,1.6463,1.3829,761028.1784,15598386.4582
414,000001.SZ,20170119,9.18,0.2587,0.82,7.209,6.9,0.8842,1.6391,1.3889,761028.1784,15530714.4996
415,000001.SZ,20170118,9.17,0.3394,1.2,7.2011,6.8925,0.8832,1.6374,1.3904,761028.1784,15513796.51
416,000001.SZ,20170117,9.15,0.3225,1.31,7.1854,6.8775,0.8813,1.6338,1.3934,761028.1784,15479960.5307
417,000001.SZ,20170116,9.14,0.4038,1.93,7.1776,6.87,0.8803,1.632,1.395,761028.1784,15463042.541
418,000001.SZ,20170113,9.16,0.2567,1.28,7.1933,6.885,0.8822,1.6356,1.3919,761028.1784,15496878.5203
419,000001.SZ,20170112,9.15,0.253,1.33,7.1854,6.8775,0.8813,1.6338,1.3934,761028.1784,15479960.5307
420,000001.SZ,20170111,9.14,0.1794,0.86,7.1776,6.87,0.8803,1.632,1.395,761028.1784,15463042.541
421,000001.SZ,20170110,9.15,0.1425,0.61,7.1854,6.8775,0.8813,1.6338,1.3934,761028.1784,15479960.5307
422,000001.SZ,20170109,9.15,0.2134,0.94,7.1854,6.8775,0.8813,1.6338,1.3934,761028.1784,15479960.5307
423,000001.SZ,20170106,9.13,0.2448,0.95,7.1697,6.8625,0.8793,1.6302,1.3965,761028.1784,13358267.6933
424,000001.SZ,20170105,9.17,0.2354,0.91,7.2011,6.8925,0.8832,1.6374,1.3904,761028.1784,13416792.4149
425,000001.SZ,20170104,9.16,0.3071,1.32,7.1933,6.885,0.8822,1.6356,1.3919,761028.1784,13402161.2345
426,000001.SZ,20170103,9.16,0.3143,1.48,7.1933,6.885,0.8822,1.6356,1.3919,761028.1784,13402161.2345
427,000001.SZ,20161230,9.1,0.2068,0.93,7.1462,6.8399,0.8765,1.6249,1.2723,761028.1784,13314374.1522
428,000001.SZ,20161229,9.08,0.2315,1.04,7.1305,6.8249,0.8745,1.6213,1.2751,761028.1784,13285111.7914
429,000001.SZ,20161228,9.06,0.2297,1.01,7.1147,6.8098,0.8726,1.6177,1.2779,761028.1784,13255849.4306
430,000001.SZ,20161227,9.08,0.1837,0.66,7.1305,6.8249,0.8745,1.6213,1.2751,761028.1784,13285111.7914
431,000001.SZ,20161226,9.12,0.2064,0.68,7.1619,6.8549,0.8784,1.6284,1.2695,761028.1784,13343636.5129
432,000001.SZ,20161223,9.08,0.2617,0.86,7.1305,6.8249,0.8745,1.6213,1.2751,761028.1784,13285111.7914
433,000001.SZ,20161222,9.14,0.2333,0.63,7.1776,6.87,0.8803,1.632,1.2667,761028.1784,13372898.8737
434,000001.SZ,20161221,9.16,0.2528,0.63,7.1933,6.885,0.8822,1.6356,1.2639,761028.1784,13402161.2345
435,000001.SZ,20161220,9.11,0.4351,1.07,7.154,6.8474,0.8774,1.6266,1.2709,761028.1784,13329005.3326
436,000001.SZ,20161219,9.2,0.3376,0.66,7.2247,6.9151,0.8861,1.6427,1.2584,761028.1784,13460685.956
437,000001.SZ,20161216,9.25,0.2712,0.41,7.264,6.9526,0.8909,1.6516,1.2516,761028.1784,13533841.858
438,000001.SZ,20161215,9.25,0.5657,0.88,7.264,6.9526,0.8909,1.6516,1.2516,761028.1784,13533841.858
439,000001.SZ,20161214,9.4,0.4085,0.65,7.3817,7.0654,0.9054,1.6784,1.2317,761028.1784,13753309.5638
440,000001.SZ,20161213,9.42,0.4414,0.71,7.3975,7.0804,0.9073,1.682,1.2291,761028.1784,13782571.9246
441,000001.SZ,20161212,9.5,0.859,1.55,7.4603,7.1406,0.915,1.6963,1.2187,761028.1784,13899621.3677
442,000001.SZ,20161209,9.65,1.0349,2.25,7.5781,7.2533,0.9294,1.7231,1.1998,761028.1784,14119089.0735
443,000001.SZ,20161208,9.52,0.4589,1.01,7.476,7.1556,0.9169,1.6998,1.2161,761028.1784,13928883.7284
444,000001.SZ,20161207,9.48,0.3372,0.64,7.4446,7.1255,0.9131,1.6927,1.2213,761028.1784,13870359.0069
445,000001.SZ,20161206,9.49,0.4121,0.73,7.4524,7.133,0.914,1.6945,1.22,761028.1784,13884990.1873
446,000001.SZ,20161205,9.46,0.5224,0.82,7.4289,7.1105,0.9111,1.6891,1.2239,761028.1784,13841096.6461
447,000001.SZ,20161202,9.55,0.5671,0.85,7.4995,7.1781,0.9198,1.7052,1.2123,761028.1784,13972777.2696
448,000001.SZ,20161201,9.6,0.4415,0.65,7.5388,7.2157,0.9246,1.7141,1.206,761028.1784,14045933.1715
449,000001.SZ,20161130,9.55,0.7012,0.9,7.4995,7.1781,0.9198,1.7052,1.2123,761028.1784,13972777.2696
450,000001.SZ,20161129,9.62,0.6068,0.74,7.5545,7.2308,0.9265,1.7177,1.2035,761028.1784,14075195.5323
451,000001.SZ,20161128,9.63,0.8746,1.15,7.5624,7.2383,0.9275,1.7195,1.2022,761028.1784,14089826.7127
452,000001.SZ,20161125,9.62,0.6928,1.0,7.5545,7.2308,0.9265,1.7177,1.2035,761028.1784,14075195.5323
453,000001.SZ,20161124,9.47,0.5329,0.81,7.4367,7.118,0.9121,1.6909,1.2226,761028.1784,13855727.8265
454,000001.SZ,20161123,9.45,1.198,2.53,7.421,7.103,0.9102,1.6873,1.2251,761028.1784,13826465.4657
455,000001.SZ,20161122,9.36,0.8067,2.08,7.3503,7.0353,0.9015,1.6713,1.2369,761028.1784,13694784.8422
456,000001.SZ,20161121,9.24,0.5811,1.43,7.2561,6.9451,0.8899,1.6499,1.253,761028.1784,13519210.6776
457,000001.SZ,20161118,9.18,0.3538,0.79,7.209,6.9,0.8842,1.6391,1.2612,761028.1784,13431423.5953
458,000001.SZ,20161117,9.21,0.3454,0.75,7.2325,6.9226,0.8871,1.6445,1.2571,761028.1784,13475317.1364
459,000001.SZ,20161116,9.23,0.2842,0.56,7.2482,6.9376,0.889,1.6481,1.2544,761028.1784,13504579.4972
460,000001.SZ,20161115,9.23,0.3789,0.7,7.2482,6.9376,0.889,1.6481,1.2544,761028.1784,13504579.4972
461,000001.SZ,20161114,9.22,0.6664,1.4,7.2404,6.9301,0.888,1.6463,1.2557,761028.1784,13489948.3168
462,000001.SZ,20161111,9.18,0.5552,1.28,7.209,6.9,0.8842,1.6391,1.2612,761028.1784,13431423.5953
463,000001.SZ,20161110,9.14,0.432,1.0,7.1776,6.87,0.8803,1.632,1.2667,761028.1784,13372898.8737
464,000001.SZ,20161109,9.07,0.4939,1.18,7.1226,6.8174,0.8736,1.6195,1.2765,761028.1784,13270480.611
465,000001.SZ,20161108,9.15,0.5514,1.45,7.1854,6.8775,0.8813,1.6338,1.2653,761028.1784,13387530.0541
466,000001.SZ,20161107,9.12,0.3398,0.9,7.1619,6.8549,0.8784,1.6284,1.2695,761028.1784,13343636.5129
467,000001.SZ,20161104,9.11,0.3473,0.9,7.154,6.8474,0.8774,1.6266,1.2709,761028.1784,13329005.3326
468,000001.SZ,20161103,9.13,0.4216,1.22,7.1697,6.8625,0.8793,1.6302,1.2681,761028.1784,13358267.6933
469,000001.SZ,20161102,9.07,0.433,1.36,7.1226,6.8174,0.8736,1.6195,1.2765,761028.1784,13270480.611
470,000001.SZ,20161101,9.14,0.3591,1.14,7.1776,6.87,0.8803,1.632,1.2667,761028.1784,13372898.8737
471,000001.SZ,20161031,9.15,0.3374,0.91,7.1854,6.8775,0.8813,1.6338,1.2653,761028.1784,13387530.0541
472,000001.SZ,20161028,9.17,0.3704,0.95,7.2011,6.8925,0.8832,1.6374,1.2626,761028.1784,13416792.4149
473,000001.SZ,20161027,9.16,0.2215,0.56,7.1933,6.885,0.8822,1.6356,1.2639,761028.1784,13402161.2345
474,000001.SZ,20161026,9.15,0.301,0.75,7.1854,6.8775,0.8813,1.6338,1.2653,761028.1784,13387530.0541
475,000001.SZ,20161025,9.21,0.3423,0.83,7.2325,6.9226,0.8871,1.6445,1.2571,761028.1784,13475317.1364
476,000001.SZ,20161024,9.24,0.6258,1.86,7.2561,6.9451,0.8899,1.6499,1.253,761028.1784,13519210.6776
477,000001.SZ,20161021,9.13,0.4674,1.62,7.1697,6.8625,0.8793,1.6302,1.2681,761028.1784,13358267.6933
478,000001.SZ,20161020,9.07,0.2343,0.71,7.1226,6.8995,0.9068,1.6195,1.2765,761028.1784,13270480.611
479,000001.SZ,20161019,9.08,0.3299,1.1,7.1305,6.9071,0.9078,1.6213,1.2751,761028.1784,13285111.7914
480,000001.SZ,20161018,9.09,0.4058,1.51,7.1383,6.9147,0.9088,1.6231,1.2737,761028.1784,13299742.9718
481,000001.SZ,20161017,9.05,0.2455,0.81,7.1069,6.8843,0.9048,1.6159,1.2793,761028.1784,13241218.2502
482,000001.SZ,20161014,9.09,0.2292,0.77,7.1383,6.9147,0.9088,1.6231,1.2737,761028.1784,13299742.9718
483,000001.SZ,20161013,9.07,0.4322,1.7,7.1226,6.8995,0.9068,1.6195,1.2765,761028.1784,13270480.611
484,000001.SZ,20161012,9.13,0.1848,0.73,7.1697,6.9451,0.9128,1.6302,1.2681,761028.1784,13358267.6933
485,000001.SZ,20161011,9.15,0.2484,0.96,7.1854,6.9604,0.9148,1.6338,1.2653,761028.1784,13387530.0541
486,000001.SZ,20161010,9.12,0.4179,1.77,7.1619,6.9375,0.9118,1.6284,1.2695,761028.1784,13343636.5129
